0,지점명,대형마트,주차장,지하철역,학교,편의점,"주유소,충전소",문화시설,관광명소,음식점,카페,주소,위도,경도,DT여부,시도명
873,광주상무중앙로,1,65,2,5,67,4,18,6,987,193,광주광역시 서구 상무중앙로 46 (치평동) 1층,35.151021,126.848815,0,광주광역시
874,광주상무시민로,1,64,1,6,77,4,10,2,1162,219,광주광역시 서구 운천로 253 (치평동) 103호,35.154963,126.854437,0,광주광역시
875,광주풍암,2,10,0,5,21,0,3,4,235,53,광주광역시 서구 풍암2로 8 (풍암동) 한아름빌딩,35.1268447,126.8796486,0,광주광역시
876,광주금호DT,1,26,2,8,39,3,6,6,650,94,광주광역시 서구 운천로 107 (쌍촌동),35.1421126,126.8576646,1,광주광역시
877,광주상무대교,1,63,1,7,57,2,12,2,814,162,"광주광역시 서구 상무중앙로 90, 눈높이상무센터 1층 (치평동)",35.1551,126.848788,0,광주광역시
878,광주동림,1,22,0,9,22,3,2,1,396,69,"광주광역시 서구 하남대로 672-1, 1층 (동천동)",35.171734,126.86618,0,광주광역시
879,신세계광주,1,46,1,3,36,5,9,3,410,85,광주광역시 서구 무진대로 932 번지 신세계 백화점 1층,35.160794,126.882542,0,광주광역시
880,광주상무,1,65,1,5,57,3,14,2,868,172,광주광역시 서구 상무중앙로 75 (치평동),35.1536205,126.8479543,0,광주광역시
881,상무치평,1,70,2,9,78,5,10,4,1106,213,"광주광역시 서구 상무자유로 173, 1층 (치평동)",35.151968,126.853423,0,광주광역시
882,상무역,1,57,2,7,62,6,14,6,913,178,"광주광역시 서구 상무중앙로 7, 1층 (치평동)",35.147468,126.847989,0,광주광역시
883,신세계광주신관B1,1,58,2,3,41,5,9,3,460,97,"광주광역시 서구 죽봉대로 61, 패션스트리트 B01호 (화정동)",35.158806,126.882069,0,광주광역시
884,대구영대병원역DT,2,73,2,8,40,5,1,3,627,122,대구광역시 남구 봉덕로 25 (봉덕동),35.845522,128.593536,1,대구광역시
885,대구앞산DT,2,45,2,4,36,3,6,5,429,121,대구광역시 남구 현충로 32 (대명동),35.835516,128.579871,1,대구광역시
886,계명대동산병원,0,36,1,4,23,0,2,1,228,43,대구광역시 달서구 달구벌대로 1035 (신당동),35.853811,128.480276,0,대구광역시
887,대구죽전역,5,63,2,7,57,6,4,1,905,146,대구광역시 달서구 와룡로 169 ,35.848437,128.536007,0,대구광역시
888,대구월곡DT,6,30,2,13,50,6,2,4,1001,168,대구광역시 달서구 월곡로 225 (상인동),35.814866,128.541057,1,대구광역시
889,대구광장,0,70,2,12,49,2,6,1,949,123,대구광역시 달서구 달구벌대로 1710 (두류동),35.85577,128.552811,0,대구광역시
890,대구월촌역,4,27,3,15,31,6,3,4,508,81,대구광역시 달서구 월배로 315 (송현동),35.824025,128.545226,0,대구광역시
891,대구진천역,3,27,2,11,53,5,0,1,891,151,대구광역시 달서구 월배로 91 (진천동),35.814395,128.524377,0,대구광역시
892,대구도원DT,2,28,0,8,20,4,0,3,354,46,대구광역시 달서구 상화로 314 (도원동),35.807727,128.548117,1,대구광역시
893,대구월성,4,28,1,12,36,5,1,1,611,118,대구광역시 달서구 조암로 41 (월성동),35.82432,128.525727,0,대구광역시
894,대구이곡,2,65,1,12,45,4,2,0,859,102,대구광역시 달서구 계대동문로 108,35.8551616,128.5041101,0,대구광역시
895,대구수목원,3,21,2,7,32,6,2,5,458,81,대구광역시 달서구 화암로 379,35.807237,128.520278,0,대구광역시
896,대구성서IC DT,4,44,2,10,29,2,6,2,358,55,대구광역시 달서구 달구벌대로 1393,35.8507998,128.5202604,1,대구광역시
897,대구감삼DT,5,43,2,9,56,13,3,1,960,137,대구광역시 달서구 와룡로 131 ,35.8443842,128.5366553,1,대구광역시
898,대구상인역,9,25,2,17,48,3,2,2,898,154,대구광역시 달서구 월배로 210 (상인동),35.8182768,128.5365692,0,대구광역시
899,대구두류DT,2,69,2,9,43,4,3,6,819,105,대구광역시 달서구 달구벌대로 1798 (두류동),35.858804,128.561685,1,대구광역시
900,대구상인DT,5,30,2,16,47,2,2,3,910,170,대구광역시 달서구 월곡로 334 (상인동),35.822408,128.533771,1,대구광역시
901,대구계명대,0,61,1,9,38,4,2,0,704,101,대구광역시 달서구 계대동문로 13 (신당동),35.85567272,128.4937254,0,대구광역시
902,대구성서,3,57,2,13,40,4,2,2,555,71,"대구광역시 달서구 이곡공원로 26, 이곡메디컬빌딩 (이곡동)",35.855292,128.510127,0,대구광역시
903,대구서부정류장역,0,56,3,5,46,6,8,2,630,96,대구광역시 달서구 구마로 265 (성당동),35.837881,128.556926,0,대구광역시
904,신세계대구3F(티바나),2,81,2,4,53,6,6,2,764,149,대구광역시 동구 동부로 149 신세계백화점 대구점 3층,35.877767,128.628498,0,대구광역시
905,신세계대구8FR,2,81,2,4,53,5,6,2,761,148,대구광역시 동구 동부로 149 신세계백화점 대구점 8층,35.877812,128.628453,0,대구광역시
906,동대구로DT,1,103,0,7,54,6,11,0,920,180,대구광역시 동구 동대구로 422 (신천동),35.8680868,128.6271589,1,대구광역시
907,대구팔공산,0,1,0,1,1,0,2,5,44,22,대구광역시 동구 파계로 650,35.9878685,128.636347,0,대구광역시
908,대구봉무,1,11,0,5,11,3,3,3,239,51,대구광역시 동구 팔공로51길 15-11  (봉무동),35.921942,128.639708,0,대구광역시
909,동대구터미널,3,90,3,4,54,7,8,1,793,173,대구광역시 동구 동부로30길 12 (신천동),35.876315,128.62859,0,대구광역시
910,대구동촌유원지,1,43,2,8,23,11,12,3,303,65,대구광역시 동구 효동로2길 45 (효목동),35.88011,128.653159,0,대구광역시
911,반야월이마트,2,11,2,7,28,6,2,3,420,81,"대구광역시 동구 안심로 389-2, 이마트 1층 (신서동)",35.870899,128.727397,0,대구광역시
912,대구평리DT,2,92,1,13,45,6,1,0,741,71,대구광역시 서구 서대구로 89 (평리1동),35.866138,128.555343,1,대구광역시
913,대구수성도서관DT,1,52,0,5,19,9,6,1,598,118,대구광역시 수성구 화랑로 112 (만촌동),35.873059,128.638985,1,대구광역시
914,대구그랜드호텔R,2,96,4,6,53,3,10,1,954,189,대구광역시 수성구 동대구로 305 (범어동),35.857871,128.625094,0,대구광역시
915,국립대구박물관DT,0,20,0,8,6,0,1,1,68,22,대구광역시 수성구 청호로 318 (황금동),35.845491,128.639059,1,대구광역시
916,대구수성호수R,0,31,1,3,21,6,2,11,535,100,대구광역시 수성구 용학로 56 (두산동),35.826126,128.615912,0,대구광역시
917,대구수성동,0,109,4,6,48,5,8,0,871,163,대구광역시 수성구 명덕로 460 (수성동3가),35.853776,128.620304,0,대구광역시
918,대구수성네거리DT,0,95,3,12,54,1,15,2,1063,221,대구광역시 수성구 들안로 342 (수성동4가),35.86058,128.617977,1,대구광역시
919,대구중동DT,3,79,1,6,40,9,4,0,607,99,대구광역시 수성구 수성로 243 (중동),35.847384,128.612529,1,대구광역시
920,대구중동네거리DT,3,74,1,7,48,8,4,2,739,115,대구광역시 수성구 청수로 51 (중동),35.840917,128.613963,1,대구광역시
921,대구상동DT,0,47,0,5,22,5,1,11,481,81,대구광역시 수성구 무학로 29(상동),35.8296424,128.6116932,1,대구광역시
922,대구황금DT,1,43,3,7,38,7,5,2,702,136,대구광역시 수성구 청수로 164 (지산동),35.839069,128.625797,1,대구광역시
923,대구삼성화재,0,110,1,8,53,6,13,0,991,196,대구광역시 수성구 동대구로 401 (범어동) 삼성화재사옥,35.8661924,128.6262626,0,대구광역시
924,대구시지,2,39,2,11,31,3,1,1,616,121,대구광역시 수성구 달구벌대로 3216 (신매동),35.8394934,128.7080427,0,대구광역시
925,대구법원,1,106,2,7,54,6,14,1,1061,210,대구광역시 수성구 동대구로 376 (범어동),35.8641739,128.6273828,0,대구광역시
926,대구만촌DT,0,28,2,8,24,4,0,1,276,85,"대구광역시 수성구 달구벌대로 2636, , 853-25번지 (만촌동)",35.856431,128.6502,1,대구광역시
927,대구수성하이츠,0,114,4,11,47,2,25,5,1132,301,"대구광역시 수성구 수성로 393, 수성하이츠 1층 (수성동4가)",35.8609096,128.6135271,0,대구광역시
928,동아수성,2,47,3,7,26,4,1,1,467,79,"대구광역시 수성구 지범로 191, 동아백화점수성점 1,2 층 (범물동)",35.82124651,128.6406389,0,대구광역시
929,수성리더스,1,51,3,7,48,7,6,3,820,152,대구광역시 수성구 동대구로 95 (두산동),35.83871,128.6230423,0,대구광역시
930,수성레이크,0,37,2,5,21,3,9,11,627,110,대구광역시 수성구 수성못길 4 (두산동),35.825764,128.621814,0,대구광역시
931,대구범어제니스,2,82,3,6,49,5,9,2,814,199,"대구광역시 수성구 달구벌대로 2435, 두산위브더제니스아파트 상가 1층 110호 (범어동)",35.859274,128.629687,0,대구광역시
932,대구시티센터,1,241,6,8,105,7,59,22,2370,678,대구광역시 중구 국채보상로 611 (문화동),35.870954,128.598092,0,대구광역시
933,대구계산,2,185,7,14,85,0,54,29,2082,632,대구광역시 중구 달구벌대로415길 1 (계산동2가),35.866429,128.589696,0,대구광역시
934,대구중앙로역,1,220,4,7,99,5,66,28,2233,664,대구광역시 중구 국채보상로 582 (남일동),35.870674,128.594374,0,대구광역시
935,대구공평DT,1,226,6,8,98,5,56,19,2472,726,대구광역시 중구 국채보상로 642 (동인동2가),35.8691866,128.6006466,1,대구광역시
936,대구중앙로,2,232,4,10,99,4,67,27,2260,703,대구광역시 중구 남성로 61 (동성로3가),35.867317,128.593375,0,대구광역시
937,반월당,2,211,7,15,95,1,60,29,2118,660,대구광역시 중구 달구벌대로 2085 (덕산동) 동아쇼핑,35.86616318,128.5918695,0,대구광역시
938,동성로광장,2,233,4,11,96,5,67,26,2262,702,대구광역시 중구 동성로 4 (동성로3가),35.867319,128.594217,0,대구광역시
939,동성로중앙,2,231,5,8,105,6,66,25,2432,743,대구광역시 중구 동성로5길 38 (삼덕동1가),35.867556,128.59666,0,대구광역시
940,동성로로데오,2,232,4,8,103,5,61,25,2492,751,대구광역시 중구 동성로5길 62 (삼덕동1가),35.86723,128.597862,0,대구광역시
941,대구칠성DT,3,106,2,6,45,9,26,5,804,195,대구광역시 북구 중앙대로 524 (칠성동2가),35.879674,128.596391,1,대구광역시
942,대구유통단지,3,34,0,7,26,5,13,3,378,56,대구광역시 북구 유통단지로8길 78 106호 (산격동),35.905624,128.613347,0,대구광역시
943,대구칠곡대로DT,3,42,3,10,43,5,4,0,643,100,대구광역시 북구 칠곡중앙대로 348 (태전동),35.926583,128.547736,1,대구광역시
944,대구동천,2,39,2,13,41,3,5,2,778,145,대구광역시 북구 동천로 123,35.9425387,128.5604376,0,대구광역시
945,대구침산DT,3,58,0,8,35,6,5,0,698,128,대구광역시 북구 침산로 126 (침산동),35.8874784,128.5918376,1,대구광역시
946,대구칠곡,1,32,2,11,40,4,5,1,750,144,대구광역시 북구 학정로 422 (구암동) 태을빌딩,35.9421792,128.5638788,0,대구광역시
947,경북대,2,57,0,3,63,5,9,2,872,173,대구광역시 북구 대학로 75 (산격동),35.89232,128.608586,0,대구광역시
948,대구테크노폴리스,5,8,0,7,34,1,6,1,475,92,"대구광역시 달성군 유가면 테크노상업로 84 대경타워 105호, 106호, 107호",35.693334,128.459251,0,대구광역시
949,대구죽곡,3,10,2,9,23,0,0,4,337,68,대구광역시 달성군 달구벌대로 861 (다사읍),35.859055,128.464166,0,대구광역시
950,대전한남대DT,0,50,0,11,50,8,5,2,648,102,대전광역시 대덕구 한밭대로 1122 (중리동),36.35849,127.42331,1,대전광역시
951,대전IC DT,2,66,0,6,63,13,4,2,668,130,대전광역시 대덕구 동서대로 1776 (비래동),36.354628,127.444318,1,대전광역시
952,대전신탄진DT,2,27,0,6,28,6,1,0,429,60,대전광역시 대덕구 대덕대로 1544 (석봉동),36.4486603,127.4199831,1,대전광역시
953,대전송촌,4,47,0,12,21,0,1,9,587,83,"대전광역시 대덕구 송촌북로36번길 36, 1층 (송촌동)",36.366313,127.437812,0,대전광역시
954,대전터미널DT,2,63,0,4,67,14,3,0,725,151,대전광역시 동구 동서대로 1658 (성남동),36.347995,127.434241,1,대전광역시
955,대전판암DT,2,26,2,7,20,2,1,2,212,32,대전광역시 동구 옥천로 118 (판암동),36.317013,127.453623,1,대전광역시
956,대전스타일마켓,2,63,0,3,72,17,3,0,759,142,"대전광역시 동구 동서대로 1689, 2층 (용전동)",36.3502842,127.4366222,0,대전광역시
957,대전가오,4,22,0,7,17,5,3,0,346,49,대전광역시 동구 동구청로 101 (가오동),36.3070199,127.4561304,0,대전광역시
958,대전터미널,2,64,0,3,71,17,4,0,693,136,대전광역시 동구 동서대로1695번길 4 (용전동),36.349905,127.438064,0,대전광역시
959,대전정부청사역,7,132,3,3,61,4,19,2,889,222,대전광역시 서구 한밭대로 755 (둔산동),36.35841,127.382495,0,대전광역시
960,대전건양대병원,3,35,0,8,33,1,2,1,652,122,대전광역시 서구 관저동로 170 (관저동)1층,36.30728,127.340876,0,대전광역시
961,대전탄방역,6,102,3,7,110,6,8,2,1222,314,대전광역시 서구 문정로2번길 95 (탄방동),36.343242,127.385313,0,대전광역시
962,대전복수,0,34,0,5,25,4,0,1,257,41,대전광역시 서구 복수남로 28 (복수동),36.298345,127.37824,0,대전광역시
963,대전둔산남로,8,132,2,7,94,5,8,4,1198,338,대전광역시 서구 둔산남로 100 (탄방동),36.348893,127.388665,0,대전광역시
964,대전둔산로,8,129,3,6,91,3,6,3,1240,285,대전광역시 서구 대덕대로241번길 35 (둔산동),36.354233,127.377273,0,대전광역시
965,대전법원,7,133,3,8,77,3,8,3,1056,286,대전광역시 서구 둔산로123번길 43 (둔산동),36.353315,127.387437,0,대전광역시
966,대전가수원DT,1,30,0,8,29,1,2,0,511,119,대전광역시 서구 계백로 1128 (가수원동),36.303755,127.348941,1,대전광역시
967,대전수침교DT,2,50,1,8,49,7,1,0,514,110,대전광역시 서구 계룡로 692 (용문동),36.3349683,127.3967289,1,대전광역시
968,대전관저,5,32,0,11,39,1,3,1,670,144,대전광역시 서구 관저로 142 (관저동),36.2986969,127.337762,0,대전광역시
969,대전대덕로,6,166,4,3,107,7,8,4,1349,346,대전광역시 서구 대덕대로234번길 18 (둔산동),36.353466,127.380591,0,대전광역시
970,대전목원대,1,14,0,7,28,1,3,0,240,92,대전광역시 서구 동서대로 682 (도안동),36.3318521,127.33854,0,대전광역시
971,대전둔산,6,134,4,7,107,6,6,3,1345,318,대전광역시 서구 대덕대로 189 (둔산동),36.3502188,127.3772612,0,대전광역시
972,대전만년,2,47,0,6,23,2,28,32,377,77,대전광역시 서구 만년로 81 (만년동),36.367606,127.382002,0,대전광역시
973,대전시청사거리,6,160,2,8,116,5,10,3,1551,384,대전광역시 서구 둔산남로 50 (탄방동),36.348036,127.383509,0,대전광역시
974,대전월평,5,86,2,13,55,2,17,2,698,169,대전광역시 서구 청사로123번길 25 (월평동),36.361008,127.377288,0,대전광역시
975,둔산은하수,6,146,3,5,96,5,6,3,1302,321,"대전광역시 서구 둔산로31번길 28, 금정빌딩 1층 (둔산동)",36.3529477,127.3777879,0,대전광역시
976,대전탄방,5,129,2,6,105,6,8,1,1273,344,"대전광역시 서구 문정로 78, 정우빌딩 1층 (탄방동)",36.3463971,127.3878875,0,대전광역시
977,대전시청역,8,121,2,7,84,3,8,3,1085,294,대전광역시 서구 둔산로 142 (둔산동),36.35098154,127.3895116,0,대전광역시
978,대전호텔,7,110,2,4,50,3,24,4,583,146,"대전광역시 서구 둔산중로134번길 13, 둔산관광호텔 (둔산동)",36.358982,127.387649,0,대전광역시
979,월평트레이더스,6,43,3,7,52,1,4,2,626,133,대전광역시 서구 한밭대로 580 (월평동),36.3576398,127.3629947,0,대전광역시
980,대전반석역,5,9,2,6,17,1,0,3,314,86,대전광역시 유성구 북유성대로 303 (반석동),36.391646,127.31422,0,대전광역시
981,대전도안DT,4,43,1,7,85,5,6,7,1100,184,대전광역시 유성구 도안대로 573 (봉명동),36.351462,127.339981,1,대전광역시
982,대전장대,3,45,1,4,68,9,7,5,878,156,대전광역시 유성구 유성대로 781 (장대동),36.361969,127.336261,0,대전광역시
983,대전유성구청,4,45,2,7,52,0,4,3,779,173,대전광역시 유성구 어은로 42 (어은동),36.362206,127.357705,0,대전광역시
984,대전지족,4,12,2,7,22,2,3,3,313,93,대전광역시 유성구 지족로 373 (지족동),36.3872054,127.3175549,0,대전광역시
985,대전유성,4,51,2,8,99,8,7,7,1211,209,대전광역시 유성구 온천서로 2 (봉명동),36.3545222,127.3395544,0,대전광역시
986,대전전민,3,35,0,8,15,1,1,2,324,60,대전광역시 유성구 유성대로 1722 (전민동),36.3994397,127.4005253,0,대전광역시
987,대전관평동,4,22,0,10,32,2,4,2,493,108,대전광역시 유성구 태크노중앙로 68,36.4255141,127.39263,0,대전광역시
988,대전조이마루,1,13,0,1,8,0,9,30,47,20,대전광역시 유성구 엑스포로 97번길 40,36.3763115,127.3904691,0,대전광역시
989,대전노은,4,34,2,8,25,3,4,2,369,102,"대전광역시 유성구 은구비남로33번길 26, 1~2층 (지족동)",36.373444,127.319446,0,대전광역시
990,충남대정문,4,60,1,7,96,4,11,8,1242,234,대전광역시 유성구 대학로 82 (궁동),36.36066,127.34464,0,대전광역시
991,대전테크노밸리,4,25,0,12,29,1,4,2,518,110,대전광역시 유성구 테크노4로 105 (관평동),36.424826,127.389441,0,대전광역시
992,대전대사DT,3,79,2,13,49,3,18,3,635,162,대전광역시 중구 계룡로 949 (대사동),36.318823,127.417463,1,대전광역시
993,대전태평,3,56,0,8,38,10,0,0,629,83,대전광역시 중구 태평로 71 (태평동),36.323298,127.393417,0,대전광역시
994,대전유천DT,4,59,0,12,44,5,2,0,756,106,대전광역시 중구 계백로 1604 (유천동),36.3182966,127.3982383,1,대전광역시
995,대전중앙로R,1,121,3,12,72,6,35,5,1111,358,대전광역시 중구 대종로 486 (은행동),36.327962,127.426603,0,대전광역시
996,대전세이1층,5,78,2,15,51,3,9,2,679,126,"대전광역시 중구 계백로 1700, 외 4필지 세이백화점 신관 (문화동)",36.320476,127.40852,0,대전광역시
997,은행동,1,114,3,11,70,6,38,5,1095,351,대전광역시 중구 중앙로 164 (은행동),36.32907873,127.4276569,0,대전광역시
998,대전세이,5,78,2,15,51,3,9,2,679,126,"대전광역시 중구 계백로 1700, 5층 (문화동)",36.320472,127.408522,0,대전광역시
999,금정남산동DT,2,29,2,6,39,5,3,4,450,78,부산광역시 금정구 중앙대로 1989 (남산동),35.262466,129.091353,1,부산광역시
1000,금정구청DT,1,32,2,12,54,6,11,2,888,190,부산광역시 금정구 중앙대로 1730 (부곡동),35.238784,129.092964,1,부산광역시
